Nombre,Título,Fecha,Rating,Reviews,Tipo
Cien Montaditos,Ummmmm,12 de enero de 2016,30,"Buena comida, excelentes los montaditos, son pequeños panes como Sandwich con diferentes ingredientes, muy buenas las patatas y buen sitio para ir a tomar una cerveza, un poco sucio cuando hay mucha gente, es auto servicio.",Española
Cien Montaditos,Comida diferente,26 de octubre de 2015,30,"Local bien ubidado en la zona rosa, con buena música ambiental y variedad de mini platos, recomendado los miercoles",Española
Cien Montaditos,Excelente para pasar el rato.,28 de septiembre de 2015,40,"Cien Montaditos es un sitio que me gusta mucho, es super agradable para pasar el rato charlando con amistades, para antes de la rumba e ir prendiendo motores. Variedad de montaditos que son sandwiches pequeños, las costillitas son deliciosas lastima que no trae muchas. Mi...Más",Española
Cien Montaditos,Bocados pequeños pero cuantiosos,19 de agosto de 2015,50,Los sabores españoles se preservan y además son deliciosos. Últimamente tienen innovaciones en montaditos dulces. El ambiente es perfecto para compartir con los amigos. Y un par de cervezas. Si va un miércoles prepárese para la fila y la espera pues son a menor precio.,Española
Cien Montaditos,Original,30 de julio de 2015,40,En un sitio de comidas rápidas pero con una dinámica bastante original. Se trata de mini sándwiches de 100 variedades diferentes que se pueden combinar a gusto. Es un lugar agradable para ir con amigos y no es para nada caro.,Española
Cien Montaditos,Perfecto para salir con amigos,2 de julio de 2015,50,"Muy buena comida y muy buenas opciones, las jarras personales de vino con sprite son perfectas para acompañar cualquier montadito; recomiendo ir los miércoles, todos los miércoles! 😊",Española
Cien Montaditos,Para iniciar la noche con amigos,17 de junio de 2015,40,"Es un buen sitio para ir con amigos a tomar cerveza y ""picar"" (comer algo pequeño) antes de ir de rumba. Hay muchas opciones para todos los gustos y el precio no está mal, recomiendo pedir el barrilcito de cervezas y los montaditos con el...Más",Española
Cien Montaditos,"Buen sabor, pero una carta terriblemente complicada.",27 de abril de 2015,30,"La comida no está mal, mi gran problema es con su complejidad, especialmente en el tema de los combos, dado que sólo incluye la numeración, el comensal tiene que estar yendo y viniendo en la carta para saber que está ordenando. Adicionalmente, dado que su...Más",Española
Cien Montaditos,Bueno para picar,17 de marzo de 2015,40,"Es un buen sitio para picar algo rico y práctico. El personal sí debería estar mejor capacitado para brindar información sobre las porciones o algunos ingredientes, lo cual no fue muy acertado en mi última visita, pero volvería, como lo he hecho ya en cuatro...Más",Española
Cien Montaditos,"Buenos precios, comida aceptable.",18 de febrero de 2015,40,"Sitio famoso por su practicidad, no puedo decir que es la comida mejor desarrollada, pero es un buen lugar para pasar un rato y comer platos variados. Lugar para compartir una buena comida y una buena compañía.",Española
Cien Montaditos,Hacen buenas promociones,4 de febrero de 2015,40,"En montaditos se encuentran muy buenas promociones especialmente los miercoles, se encuentra cerveza a buen precio y la comida tambien a buen precio, la ensalada es muy buena, los montaditos son deliciosos, todos los dias hay alguna promocion, el lugar es grande y es agradable...Más",Española
Chicanos,Mantiene su calidad,24 de noviembre de 2020,50,"Hace años no pedíamos a Chicanos y estuvo tan bueno como ha sido siempre. Pedimos chicharrón de quedo, serenata de mini flautas, chilaquiles y Salma verduzco (enchiladas). Excelente.",$ 18.116 - $ 72.464
Chicanos,Ideal para compartír,6 de junio de 2019,50,"Recomiendo la tabla para compartir. Delicioso todo, sirven rápido y los precios muy cómodos. El árbol de naranjo del patio lo hace sentir muy agradable",$ 18.116 - $ 72.464
Chicanos,Clásico sabroso,29 de agosto de 2017,30,"Una buena opción para la hora de almuerzo, la comida está bien, la carta incluye platos característicos de la comida mexicana.",$ 18.116 - $ 72.464
Chicanos,Buen restaurante de comida mexicana,17 de mayo de 2016,40,Tienen una buena variedad de platos de comida mexicana de precios justos. El sitio es agradable y la atención del personal es buena. Un poco demorados para servir.,$ 18.116 - $ 72.464
Brangus Steak,Un lugar increíble!!!!,3 de marzo de 2021,50,"Feliz de estar en este lugar!!!! Gracias por tan excelente servicio, la comida y todo lo qué hay para los niños. Es un lugar completo. De seguro volveré muy pronto!!!","Churrasquería, Parrillada, Colombiana, Sudamericana"
Brangus Steak,"Buena comida, muy buen ambiente. Super recomendado",23 de febrero de 2021,50,"Muy buena atención, la comida espectacular, el grupo que estaba tocando nos hizo la mejor tarde en familia.","Churrasquería, Parrillada, Colombiana, Sudamericana"
Brangus Steak,Celebración,21 de febrero de 2021,50,"Excelente restaurante, celebración de cumple con seguridad, al aire libre, deliciosa comida, el cabrito wowwww,y muy buen servicio,muy recomendado, atención maravillosa de isabel. Gracias al restaurante por la decoración y torta.","Churrasquería, Parrillada, Colombiana, Sudamericana"
Brangus Steak,Almuerzo Celebracion Cumpleanos,8 de febrero de 2021,10,"Servicio lentisimo. Pedimos Empanadas con Carne y cero carne. Un refajo por 35.000 y llego a la media hora. Sitio lidisimo pera la caida del servicio y la comida dejan ,ucho que desear.","Churrasquería, Parrillada, Colombiana, Sudamericana"
Brangus Steak,Súper rico,6 de febrero de 2021,50,Es de los pocos sitios donde se consigue un mute santandereano bien hecho muy rico las porciones muy generosas y el codito de cerdo es espectacular todas las entradas ricas,"Churrasquería, Parrillada, Colombiana, Sudamericana"
Brangus Steak,"Excelente servicio, buena comida",6 de febrero de 2021,50,"Servicio excelente de juan David y todo el personal buen ambiente, los cortes de las carnes excelentes!!!","Churrasquería, Parrillada, Colombiana, Sudamericana"
Brangus Steak,Muy buen servicio,3 de febrero de 2021,50,"La comida, la atención y las medidas tomadas para evitar el COVID-19 fueron muy buenas, las instalaciones permiten cenar tanto al aire libre como al interior del restaurante, nuestro mesero Juan David nos brindó una excelente atención.","Churrasquería, Parrillada, Colombiana, Sudamericana"
Brangus Steak,Agradable visita,2 de febrero de 2021,50,"Muy buena comida,sitio apto para toda la familia, precios accesibles y servicio correcto. Infraestructura adecuada para los niños","Churrasquería, Parrillada, Colombiana, Sudamericana"
Brangus Steak,Excelente Servicio ideal para familias,20 de diciembre de 2020,50,"Muy bueno el restaurante nos atendio Juan David y fue super atento con nosotros, es un lugar familiar, la comida rica y la Chorizada Brangus excelente. con todoa los protocolos de seguridad.","Churrasquería, Parrillada, Colombiana, Sudamericana"
Brangus Steak,Excelente Restaurante Familiar,16 de diciembre de 2020,50,Restaurante campestre excellente para ninos donde los adultos pueden disfrutar mientras los ninos se divierten ya se ha con los caballitos o los juegos. Los platos que pedimos estuvieron de ataque y la sangria bien preparada. El servicio excelente a pesar de que el Restaurante...Más,"Churrasquería, Parrillada, Colombiana, Sudamericana"
Brangus Steak,Muy agradable,15 de diciembre de 2020,50,"Excelente servicio, platos exquisitos, Excelente relación calidad precio. Instalaciones campestres, muy bonitas un lugar muy agradable para ir con amigos y familia.","Churrasquería, Parrillada, Colombiana, Sudamericana"
Brangus Steak,Excelente lugar.,6 de diciembre de 2020,50,Nada que ver con lo que era antes. Felicitaciones a la nueva administración. La carne en su punto y el servicio lo mejor. Las instalaciones muy buenas sobre todo para la situación. Felicitaciones Brangus 2.0. Nos veremos más seguido.,"Churrasquería, Parrillada, Colombiana, Sudamericana"
Brangus Steak,Muy muy bueno!,6 de diciembre de 2020,50,"Excelente servicio y comida, muy recomendado para sus eventos familiares. En realidad es un servicio impecable","Churrasquería, Parrillada, Colombiana, Sudamericana"
Brangus Steak,MUY BUENO EXCELENTE PRECIO/BENEFICIO,22 de noviembre de 2020,50,Pasamos una tarde EXCELENTE!!! BUENA COMIDA Y EL SERVICIO EXCELENTE!! LO RECOMIENDO 100%. Tiene eapacios al aire libre lo cual ahorita es muy importante. Para pasar el domingo de manera distinta!!,"Churrasquería, Parrillada, Colombiana, Sudamericana"
Brangus Steak,Excelente atención,21 de noviembre de 2020,50,"Buen precio, buena comida y lo que más se destaca es la atención, muy atentos, pendiente de que no falte nada, muy atentos con los niños, un lugar para comer y pasar un muy buen rato, hay parque para los niños, tienen ponis, que aunque...Más","Churrasquería, Parrillada, Colombiana, Sudamericana"
Brangus Steak,exquisita,17 de noviembre de 2020,50,"ambiente familiar, buen servicio y diferentes actividades para toda la familia, amplio para compartir con bastantes amigos","Churrasquería, Parrillada, Colombiana, Sudamericana"
Brangus Steak,Restaurante Campestre Acogedor,15 de noviembre de 2020,40,"Recomiendo la Sangría y la Parrillada nos gustó mucho, fue un buen domingo la verdad. Me encantaron los ponys para mis sobrinos. Lo mejor es que NO tuvimos que salir de Bogotá; está antes del Peaje eso es SUPER para mi. DESCONECTADA TOTAL.","Churrasquería, Parrillada, Colombiana, Sudamericana"
Brangus Steak,Celebración cumpleaños,3 de noviembre de 2020,50,"Nos encantó! El lugar súper amplio, aireado, parques grandes para niños y pony’s. La pasamos delicioso y la comida de muy buena calidad! Por picadas, jugos naturales y postres! Todo súper fresco y delicioso! Y el servicio del administrador y los meseros muy profesional... Lo...Más","Churrasquería, Parrillada, Colombiana, Sudamericana"
Brangus Steak,Delicioso y espacioso,3 de noviembre de 2020,50,Muy rica la comida e ideal para la familia. Ubicacion facil acceso sobre la cra 7 sentido norte y con un muy buen parqueadero.,"Churrasquería, Parrillada, Colombiana, Sudamericana"
Brangus Steak,Ambiente familiar,3 de noviembre de 2020,50,"buen servicio y productos de buena calidad, recomendado para todos los grupos de personas, espacio al aire libre","Churrasquería, Parrillada, Colombiana, Sudamericana"
Brangus Steak,Muy buen restaurante,2 de noviembre de 2020,50,"Los platos que pedimos nos salieron muy buenos, la carne excelente y las opciones para niños muy buenas. Nos gustó mucho la salsa de la casa. Un sitio con muy buen espacio y atención rápida","Churrasquería, Parrillada, Colombiana, Sudamericana"
Brangus Steak,Excelente Restaurante!,2 de noviembre de 2020,50,"Ambiente campestre, platos deliciosos, las carnes espectaculares, muy bien presentados, el servicio muy bueno. Sin lugar a dudas super recomendado!!","Churrasquería, Parrillada, Colombiana, Sudamericana"
Brangus Steak,Me encanta!,1 de noviembre de 2020,50,"La comida y atención EXCELENTES! Si uno va a un restaurante en hora pico hay que tener paciencia, se pueden pedir unas entradas que son muy buenas mientras sirven la comida.","Churrasquería, Parrillada, Colombiana, Sudamericana"
Brangus Steak,Pésima elección,1 de noviembre de 2020,10,"Pedimos 7 platos y unas entradas, ninguno de los dos llegó en hora y media. HORA Y MEDIA, finalmente nos paramos y nos fuimos con un hambre espantosa. El precio es alto para tan baja calidad","Churrasquería, Parrillada, Colombiana, Sudamericana"
Brangus Steak,El mejor ambiente de domingo,28 de octubre de 2020,50,"Es un lugar ideal.para desconectarse de la ciudad y sentirse a gusto en un ambiente campestre. Buena carta, atención rápida y precios amables. Siempre hay que regresar!","Churrasquería, Parrillada, Colombiana, Sudamericana"
Brangus Steak,"Excelente restaurante, súper",26 de octubre de 2020,50,"Excelente restaurante, súper recomendado, la carta muy buena al igual que la atención y el sitio, muy buen lugar para compartir en familia, buena comida y disfrutar unos tragos en un ambiente campestre al norte de Bogotá","Churrasquería, Parrillada, Colombiana, Sudamericana"
Brangus Steak,Excelentes Cortes de Res y Platos Típicos,26 de octubre de 2020,50,"El lugar es campestre, ideal para llevar a la familia y a los niños. La comida muy buena y el ambiente también. Les recomiendo los cortes madurados. Buen servicio y buena relación calidad/precio.","Churrasquería, Parrillada, Colombiana, Sudamericana"
Brangus Steak,La carne de brangus es buena,3 de marzo de 2020,30,"Los demás platos son muy normales, un poco deshabrido xq no hay sazón de ningún tipo. Las carnes un poco insípidas. La carne de brangus fue una buena elección pues aunque su precio es alto rondando los 55mil pesos, en vdd fue lo mejor que...Más","Churrasquería, Parrillada, Colombiana, Sudamericana"
Brangus Steak,Una gran experiencia,4 de diciembre de 2019,50,"Un gran restaurante, el servicio excelente, las personas son muy amables. La comida deliciosa y porciones grandes. Todo salió super bien!. Recomendado!","Churrasquería, Parrillada, Colombiana, Sudamericana"
Brangus Steak,Pesimo,8 de septiembre de 2019,10,"Mi consejo no pidan carne llega fria, sin los acompañamientos, demasiado gorda. Y la escusa es el cambio de administracion y de acuerdo a los demas comensales no fui a la unica que me fue mal.","Churrasquería, Parrillada, Colombiana, Sudamericana"
Brangus Steak,Un lugar agradable y con un excelente ambiente,12 de mayo de 2019,50,Es un lugar muy agradable para llevar los niños y disfrutar de una buena comida en un ambiente campestre sin importar el clima.,"Churrasquería, Parrillada, Colombiana, Sudamericana"
Brangus Steak,Demasiado caro,17 de diciembre de 2018,30,"Es un restaurante campestre bonito. El servicio fue aceptable y la comida en general fue buena. Pero la relación precio calidad es pésima, es un restaurante demasiado costoso. Volvería solo por la hamburguesa y sin posibilidad de antojarme de nada más.","Churrasquería, Parrillada, Colombiana, Sudamericana"
Brangus Steak,¡Muy pobre!,15 de octubre de 2018,20,"Decepcionante, muy malo, las costillas BBQ son terribles. Muy costoso para lo que ofrecen. No vale la pena.","Churrasquería, Parrillada, Colombiana, Sudamericana"
Brangus Steak,"Mucho nombre, poco sabor, precios altos.",2 de octubre de 2018,20,"Fuimos en familia a probar este restaurante, realmente nos llevamos una decepción. Costillas secas y poco carnudas, una hamburguesa con carne rescatable pero pan seco y viejo, tal vez Bimbo de paquete pero nada fresco... papás fritas blandas y húmedas, cero crocancia. Precios sobre dimensionados...Más","Churrasquería, Parrillada, Colombiana, Sudamericana"
Brangus Steak,FALTA DE TODO -NO RECOMIENDO ESTE LUGAR,5 de septiembre de 2018,10,Mi opinión se basa en la experiencia tenida en este lugar. Reserve el lugar con 1 semana de anticipación pese a los pésimos comentarios que ya tenia el lugar en diferentes sitios web dónde aparece el restaurante. Llame a quien dice ser la gerenre del...Más,"Churrasquería, Parrillada, Colombiana, Sudamericana"
Brangus Steak,Pésimo!,11 de agosto de 2018,10,"Además de demorado... salió un pelo en la hamburguesa Brangus... la respuesta del mesero fue que ellos compraban la carne y así había salido... cambiaron la hamburguesa por otra o por otro plato... sin embargo, no volvemos.. caro para remate. Lo bueno, es un lugar...Más","Churrasquería, Parrillada, Colombiana, Sudamericana"
Brangus Steak,Un lugar muy lindo con comida muy rica!,3 de diciembre de 2017,50,"El restaurante tiene unas instalaciones muy lindas y el ambiente es muy agradable. La Comida es muy rica, recomendada la parrillada Brangus y el cordero (era plato del día, así que ojalá lo tengan disponible el día que visiten). Empanadas caseras y chunchullo de entrada...Más","Churrasquería, Parrillada, Colombiana, Sudamericana"
Brangus Steak,Delicioso y glorioso a la vez. Así es la comida !!,3 de diciembre de 2017,50,"Un buen día familiar. Pedí un Bife Chorizo, muy bueno y delicioso. El ambiente es muy de campo mejor dicho volvería y lo tendré en cuenta como mi mejor restaurante.","Churrasquería, Parrillada, Colombiana, Sudamericana"
Brangus Steak,Sabana y montaña espectacular,3 de diciembre de 2017,50,"Si buscas lugar apacible, tranquilo, acogedor, excelente atención, de música refinada, para época de lluvia o de sol, con carnes perfectamente maduradas, en el punto de cocción exacto que deseas, de apacible ambiente y decoración de buen gusto, con niños y con mascota o solo...Más","Churrasquería, Parrillada, Colombiana, Sudamericana"
Brangus Steak,Muy malo y caro,11 de noviembre de 2017,10,"Lugar bonito. La mesera muy amable y con buena actitud La comida mala, mala presentación Muy costosa para lo que sirven Pedimos cambiar unas papas saladas por papas a la francesa y no lo aceptaron Desilusión total No vuelvo","Churrasquería, Parrillada, Colombiana, Sudamericana"
Brangus Steak,"Lugar lindo, comida cara y mala.",4 de septiembre de 2017,10,"Considero que es un lugar bonito, para pasar un día en familia. Pero la comida es bastante simple, no hay atención al detalle, ni cuidado en la presentación de los platos, ni decoro en el menaje. El servicio es bastante regular. Los precios son altos...Más","Churrasquería, Parrillada, Colombiana, Sudamericana"
Brangus Steak,Excelente experiencia!,20 de agosto de 2017,50,"Muy buena comida y la atención fue la mejor, recomiendo este restaurante, el mesero estuvo pendiente.","Churrasquería, Parrillada, Colombiana, Sudamericana"
Brangus Steak,Mal servicio y caro!,4 de junio de 2017,10,"Muy mal servicio de parte de los meseros, no tenian surtido de bebidas y los platos fuertes muy costosos y mal sabor","Churrasquería, Parrillada, Colombiana, Sudamericana"
Brangus Steak,Muy flojo y caro,11 de marzo de 2017,20,"Tienen una carta amplia, lástima que varios de los platos que se nos antojaron no estaban disponibles, el servicio un poco lento y la calidad de los platos, por lo menos la carnes brangus no ameritan los precios. Por ese costo hay varios restaurantes de...Más","Churrasquería, Parrillada, Colombiana, Sudamericana"
Brangus Steak,Pesima comida,26 de febrero de 2017,10,"La carne de la picada estaba en mal estado, y solo querían cambiar una parte... al decir que nos ibamos nos cobraron todo, los jugos eran casi agua... algunos juegos en mal estado...y además es costosisimo! PESIMO","Churrasquería, Parrillada, Colombiana, Sudamericana"
Brangus Steak,Buen sitio. Pésima comida,17 de octubre de 2016,10,Pedimos 4 platos. Dos platos tuvimos que devolverlos pues la trucha y la sobrebarriga estaban en mal estado. Un plato (la trucha) lo reemplazaron por un Babybeef. Las papas estaban duras. El plato de sobrebarriga no ofrecieron reemplazarlo. Tampoco ofrecieron un descuento ni presentaron unas...Más,"Churrasquería, Parrillada, Colombiana, Sudamericana"
Brangus Steak,"Lindo lugar, mala comida",24 de septiembre de 2016,30,"Es un lugar súper agradable, totalmente campestre y en un ambiente maravilloso para disfrutar en familia y con los niños también; pero debo decir que no me gustó la comida, esperaba mucha más sabor en sus carnes, la trucha tenía una salsa que sabía más...Más","Churrasquería, Parrillada, Colombiana, Sudamericana"
Brangus Steak,la mejor sobrebarriga que me he comido!!!!,23 de agosto de 2016,50,el sitio es espectacular. La hamburguesa Brangus es la mejor que me he comida y la sobrebarriga ni se diga. Espero volver pronto. el evento de mi hija pequeña salio excelante. Gracias Brangus Steak.,"Churrasquería, Parrillada, Colombiana, Sudamericana"
Brangus Steak,Pura Pinta!! Nada bueno!!!,15 de agosto de 2016,20,"Cuando buscas un steak house esperas encontrar calidad, conocimiento, variedad y ante todo buena relación de lo anterior con el precio... Desafortunadamente esa no fue la experiencia... Carnes fuera de término, mesas sin cuchillos para carne, triste atención por desconocimiento total del mesero... (No sabía...Más","Churrasquería, Parrillada, Colombiana, Sudamericana"
Brangus Steak,Lo peor que he visitado en Bogotá,5 de agosto de 2016,10,"Pésima atención. Comida fría y mal preparada. Solo fui una vez y no volveré. Lástima porque el lugar tiene todo el potencial para ser el mejor. No lo recomiendo, por favor evítese un disgusto, no vaya a este lugar.","Churrasquería, Parrillada, Colombiana, Sudamericana"
Brangus Steak,La cajita infeliz mas costosa de Colombia- TACAÑOS,1 de agosto de 2016,10,"Mi ieta qqueri jugo, le trajeron una cajita de NECTAR LA CONSTANCIA DE 200ML SABOR PERA, lo facturaron en $5.000, al reclamar dicen que lo cobran como jugo natural preparado porque es la misma cantidad. Quien compara un jugo natural con el de la cajita....Más","Churrasquería, Parrillada, Colombiana, Sudamericana"
Brangus Steak,Pésima comida,18 de julio de 2016,10,La verdad con mi familia esperábamos platos con mejor calidad y acompañamientos pues el valor no está a la altura de la calidad de alimentos que sirven. Recomendamos no ir a este restaurante.,"Churrasquería, Parrillada, Colombiana, Sudamericana"
Brangus Steak,Excelente,5 de julio de 2016,50,"Pasamos de casualidad por este lugar y decidimos entrar. Desde el comienzo, el servicio fue muy bueno, el mesero que nos atendió fue muy amable y se esmeró mucho por ofrecer el mejor servicio. La comida era deliciosa, especialmente la sobrebarriga (me atrevo a decir...Más","Churrasquería, Parrillada, Colombiana, Sudamericana"
Brangus Steak,"""Se nos acabó""",29 de mayo de 2016,20,"Tenia ganas de conocer el restaurante. Llegue junto a mi familia a las 2 pm con toda la expectativa del mundo... hasta ahi todo bien. Pedí un filet mignon: ""no hay"" entonces un baby... ""no hay"", mi novio pidió un steak pimienta: ""no hay"", una...Más","Churrasquería, Parrillada, Colombiana, Sudamericana"
Brangus Steak,Mucho por mejorar,9 de mayo de 2016,30,"Lamentablemente las instalaciones de este lugar están sub-utilizadas ya que para la imagen que tiene, el lugar es bastante regular. Desde que ingresamos se sentía un ambiente frio tanto por la forma de recibir al cliente, como por la decoración. Decidimos sentarnos adentro, no hay...Más","Churrasquería, Parrillada, Colombiana, Sudamericana"
Brangus Steak,Decepcionante...,7 de mayo de 2016,20,"Nos pareció un bonito lugar con instalaciones amplias y adecuadas para una familia, cuando llegamos la atención fue esmerada, rápida y deseosos de prestar un buen servicio... Cuando hicimos el pedido, nos parecieron jugos muy simples, comida poco sazonada, arroz sin sal, frijoles feos, en...Más","Churrasquería, Parrillada, Colombiana, Sudamericana"
Brangus Steak,Serendipia,7 de febrero de 2016,50,"Por casualidad me llamo la atención, ya que es un bonito lugar y decidimos parar.... no había revisado tripadvisor, pero viendo las calificaciones negativas ahora, imagino que por ello el servicio cambio drásticamente. Mi experiencia de hoy fue la siguiente: La atención fue grata, muy...Más","Churrasquería, Parrillada, Colombiana, Sudamericana"
Mikele,Para no volver.,8 de diciembre de 2019,10,Muy malo el servicio. Parece que al salmon al ajillo se le cayó I8el salero encima y la salsa era imposible de comer.,"Italiana, Sudamericana"
Mikele,Un lugar Sobrio,3 de noviembre de 2019,40,"La comida es muy buena, la pasta recomendada, aunque es muy pequeño, puedes disfrutar un buen rato, recomiendo la pasta y las pizzas, son muy ricas, el día que fuimos el servicio fue un poco demorado, tal vez eramos muchos.","Italiana, Sudamericana"
Mikele,lo visito con frecuencia,21 de junio de 2019,40,"Me gusta la comida, me gustan las porciones, me gusta el cantante. Recomiendo reservar. Buenas pizzas","Italiana, Sudamericana"
Mikele,Buena pasta,3 de octubre de 2018,40,"Muy buena pasta, una variedad de pastas, la atención es adecuada punto de mejora: el rollo de canela estaba muy frío en.el centro y tibio por fuera(parece que lo conservan congelado)","Italiana, Sudamericana"
Mikele,Excelente,30 de junio de 2018,50,"Comida deliciosa por encima de lo esperado, esmerada atención de todo el personal del restaurante y excelente relación precio/calidad","Italiana, Sudamericana"
Mikele,Pésima experiencia,29 de abril de 2018,20,"Bueno como restaurante Italiano, pésimo cómo restaurante Argentino, la carne la devolví dos veces y al final no le la pude comer, muy mal el manejo que le dió la administradora, a cambio me trajo un brownie. No lo recomiendo!!!y no volveré!!!!","Italiana, Sudamericana"
Mikele,Buen sabor,19 de marzo de 2018,50,"El sitio es muy agradable y tienen buena atención, en cuanto a la comida la sopa de tomate es recomendada, comimos milanesa de pollo y de lomo de cerdo, ambas de excelente sabor, sitio recomendado","Italiana, Sudamericana"
Mikele,"Pésimo servicio, plato normal, buen precio",18 de marzo de 2018,20,"Fuimos a la sede de Santa Ana, los meseros parecen el comando metelapata de Piernodoyuna, por más que intentan ser amables nada llega a la mesa cuando debe. El plato fue un fruto de mar, pura masa de cangrejo y camarones enanos, normal para el...Más","Italiana, Sudamericana"
Mikele,Comida Buena Servicio a mejorar,3 de marzo de 2018,30,"En el pasado 28 de febrero fuimos con mi familia a la sede de la 136 la comida era buena, sin embargo la atención del mesero no fue la mejor, al parecer era nuevo sin embargo no tenía actitud de servicio, yo no había solicitado...Más","Italiana, Sudamericana"
Mikele,Decepción. Esperaba mas de un restaurante especializado en comida Argentina.,26 de febrero de 2018,30,La carne estaba pasada de punto. Las pastas estaban sin la cocción adecuada. Las mesas están muy juntas y se escucha la conversación del vecino. La atención no parece especializada y no están informados de los platos.,"Italiana, Sudamericana"
Mikele,Increíble!,21 de enero de 2018,50,"Estuve de visita en este restaurante de sorpresas, la verdad su combinación de buen servicio y comida lo hacen perfecto! Sus platos sencillamente deliciosos, se nota que el chef conoce muy bien la cocina italiana, la foto que publico es un Ossobuco que me dejo...Más","Italiana, Sudamericana"
Mikele,Satisfecho,30 de diciembre de 2017,40,"Iba con cierta prevención al lugar por algunas opiniones que leí no muy buenas, pero contrario a esto me fue muy bien en todo, buen sabor de la comida, buena atención, tiempo normal para servir, porciones de los platos acordes a su precio, una carta...Más","Italiana, Sudamericana"
Mikele,Muy buena relacion costo beneficio,27 de diciembre de 2017,40,Visite el restaurante ubicado en el sector Cedritos. Los almuerzos rogramados segun los menu brindan una excelente relacion costo beneficio Lo recomiendo,"Italiana, Sudamericana"
Mikele,Carta para todos los gustos,17 de diciembre de 2017,40,"Es un buen lugar sobre todo para compartir en familia, la comida es buena, pueden mejorar la calidad del parmesano. Buena carta de pastas y carnes. El lugar es sencillo, buena música, a veces el servicio puede ser demorado.","Italiana, Sudamericana"
Mikele,Muy buena comida,23 de agosto de 2017,40,"Lo mejor el Osobuco a la Napolitana, el cheff se lució, la atención del personal muy parca en la sede de la calle 37.","Italiana, Sudamericana"
Mikele,Bueno,22 de junio de 2017,40,"Estuve en el Mikele de Santa Ana. La Capprese estuvo muy bien, diría que el plato de 3 pastas es bueno pero no tanto el de carbonara. La atención muy buena","Italiana, Sudamericana"
Mikele,Etuve en el nuevo cerca park way calle 37 con 20,17 de junio de 2017,40,La primera impresión es su decoración ecléctica de buen gusto con su toldo blanco fantástico y con un ambiente acogedor. La comida italiana es uno de los referentes de cocina mediterránea muy apreciada en nuestro país. Pero una buena decoración y una buena carta son...Más,"Italiana, Sudamericana"
Mikele,No hay Atención,24 de mayo de 2017,10,"La comida es muy buena y hablo de la sede en Conecta. Sin embargo no nada de atención al cliente, no hay una sonrisa, contestan como de mal genio. La verdad voy muy de vez en cuñado por la comida , pero que en el...Más","Italiana, Sudamericana"
Mikele,buen restaurante,15 de mayo de 2017,40,"visitamos el local del centro comercial santa ana y nos gusto mucho la comida, la atencion y el local. los precios nos parecieron economicos y la carta de comidas muy variada","Italiana, Sudamericana"
Mikele,Malo,16 de abril de 2017,10,"En la sede del Centro Comercial Santa Ana, el servicio fue malo. Llegaron los platos fuertes antes que la entrada y no habían servido las bebidas. La comida, muy regular. Para ir una vez y no volver.","Italiana, Sudamericana"
Mikele,Ambiente y comida muy recomendables,31 de marzo de 2017,50,"Fuimos a la sede cercana al Park Way. Pedimos mixto de mariscos, la cocción estaba perfecta, la atención muy buena, la música excelente para conversar y degustar los platos. Seguro volveremos.","Italiana, Sudamericana"
Mikele,La peor lasaña que me he comido en mi vida.,26 de febrero de 2017,20,"Fui a almorzar hoy a la sede de Mikele en el centro comercial SantaAna en Bogotá. Lo abrieron hace pocos meses y tenía la curiosidad de probar. Mi esposa me lo advirtió: no se ve bueno! Me escapé y pedía ese plato que en ""todo""...Más","Italiana, Sudamericana"
Mikele,Restaurante,6 de enero de 2017,30,Vi q la pasta y casi todas las comidas las calientan en microondas debes de hacer el esfuerzo de hacerlo sin pereza. La mesera no sabía casi nada sobre el restaurante. Pero la comida estuvo rica.,"Italiana, Sudamericana"
Mikele,Mikele,22 de noviembre de 2016,10,"Pésimo servicio en la Av 19 con 118 un desastre total, sin ambientación la mesera haciendo mala cara porque entramos después de 20 minutos nos toca pedir a otra persona las bebidas . Para que tener un negocio si no lo van a atender de...Más","Italiana, Sudamericana"
Mikele,Pésimo,28 de octubre de 2016,10,1 hora de espera y sirven la comida fría. Traen como entrada 4 panes para una mesa de 8 personas. La sede de Santa Ana es un desastre,"Italiana, Sudamericana"
Mikele,"Buena comida, muy buen ambiente.",29 de agosto de 2016,40,"He visitado varias veces el que está ubicado en 136 con 18 , tienen muy buen ambiente, el músico es lo máximo. Tienen una gran variedad de pastas y platos. Las pastas en general son muy buenas, los raviolis muy ricos.","Italiana, Sudamericana"
Kanka,Amo el ceviche de este lugar,29 de noviembre de 2020,50,"Excelente lugar para comer ceviche peruano! Me atrevería a decir que no hay tan ricos en Bogotá como este. Además los precios son buenos, no exagerados como suelen ser. También recomendado el arroz chaufa marinero.","Peruana, Latina, Española, Sudamericana"
Kanka,Excelente comida perúana,9 de marzo de 2020,50,Muy buena opción de comida peruana. Rica. Bien preparada. Y sazón excelente. Con chicha morada. Dentro de centro comercial. Muy recomendable.,"Peruana, Latina, Española, Sudamericana"
Kanka,Rica comida peruana. Excelente atención,8 de octubre de 2019,40,"Buena cadena de restaurantes en Bogota, Pereira y Cartago. Se come rico, a buen precio y con excelente atención..","Peruana, Latina, Española, Sudamericana"
Kanka,Regular,17 de junio de 2019,30,"Las porciones de comida no están mal al igual que el sabor de la comida, pero lastimosamente las 2 veces que he visitado el lugar, la atención ha sido mala.","Peruana, Latina, Española, Sudamericana"
